Match_ID,Unique_Team_ID
6075,16
6075,52
6076,16
6076,29
6077,16
6077,21
6078,16
6078,42
6079,16
6079,23
6080,16
6080,54
6081,16
6081,32
6082,16
6082,33
6083,8
6083,16
6084,16
6084,48
6085,16
6085,26
6086,16
6086,39
6087,16
6087,79
6088,16
6088,24
6089,16
6089,51
6090,7
6090,12
6091,12
6091,28
6092,12
6092,22
6093,12
6093,13
6094,11
6094,12
6095,2
6095,12
6096,5
6096,12
6097,12
6097,18
6098,3
6098,12
6099,1
6099,12
6100,12
6100,34
6101,12
6101,14
6102,10
6102,12
6103,12
6103,30
6104,12
6104,17
6105,12
6105,31
6106,6
6106,12
6107,26
6107,29
6108,24
6108,26
6109,15
6109,26
6110,26
6110,39
6111,26
6111,32
6112,26
6112,79
6113,26
6113,55
6114,26
6114,54
6115,23
6115,26
6116,26
6116,48
6117,26
6117,33
6118,26
6118,52
6119,21
6119,26
6120,26
6120,51
6121,16
6121,26
6122,8
6122,26
6123,26
6123,42
6124,29
6124,79
6125,16
6125,29
6126,21
6126,29
6127,29
6127,39
6128,24
6128,29
6129,8
6129,29
6130,29
6130,52
6131,29
6131,54
6132,15
6132,29
6133,29
6133,33
6134,23
6134,29
6135,29
6135,32
6136,29
6136,55
6137,26
6137,29
6138,29
6138,51
6139,29
6139,42
6140,29
6140,48
6141,3
6141,30
6142,3
6142,22
6143,3
6143,11
6144,1
6144,3
6145,3
6145,10
6146,3
6146,6
6147,3
6147,31
6148,3
6148,12
6149,3
6149,18
6150,3
6150,34
6151,3
6151,14
6152,3
6152,17
6153,2
6153,3
6154,3
6154,13
6155,3
6155,28
6156,3
6156,7
6157,3
6157,5
6158,13
6158,22
6159,10
6159,22
6160,22
6160,28
6161,7
6161,22
6162,2
6162,22
6163,22
6163,31
6164,11
6164,22
6165,17
6165,22
6166,18
6166,22
6167,3
6167,22
6168,14
6168,22
6169,6
6169,22
6170,22
6170,34
6171,1
6171,22
6172,5
6172,22
6173,22
6173,30
6174,12
6174,22
6175,3
6175,5
6176,5
6176,31
6177,5
6177,18
6178,5
6178,30
6179,2
6179,5
6180,5
6180,12
6181,5
6181,6
6182,5
6182,17
6183,5
6183,7
6184,5
6184,13
6185,1
6185,5
6186,5
6186,22
6187,5
6187,10
6188,5
6188,14
6189,5
6189,11
6190,5
6190,28
6191,5
6191,34
6192,14
6192,17
6193,10
6193,17
6194,17
6194,34
6195,12
6195,17
6196,17
6196,18
6197,6
6197,17
6198,17
6198,28
6199,1
6199,17
6200,17
6200,30
6201,17
6201,31
6202,13
6202,17
6203,17
6203,22
6204,7
6204,17
6205,5
6205,17
6206,3
6206,17
6207,11
6207,17
6208,2
6208,17
6209,3
6209,13
6210,13
6210,18
6211,1
6211,13
6212,7
6212,13
6213,10
6213,13
6214,12
6214,13
6215,5
6215,13
6216,13
6216,30
6217,13
6217,22
6218,13
6218,31
6219,2
6219,13
6220,13
6220,17
6221,13
6221,34
6222,11
6222,13
6223,13
6223,14
6224,6
6224,13
6225,13
6225,28
6226,28
6226,30
6227,28
6227,34
6228,17
6228,28
6229,22
6229,28
6230,10
6230,28
6231,28
6231,31
6232,11
6232,28
6233,5
6233,28
6234,3
6234,28
6235,1
6235,28
6236,14
6236,28
6237,13
6237,28
6238,7
6238,28
6239,6
6239,28
6240,18
6240,28
6241,12
6241,28
6242,2
6242,28
6243,51
6243,79
6244,33
6244,51
6245,26
6245,51
6246,51
6246,54
6247,24
6247,51
6248,29
6248,51
6249,8
6249,51
6250,51
6250,55
6251,39
6251,51
6252,15
6252,51
6253,42
6253,51
6254,23
6254,51
6255,51
6255,52
6256,48
6256,51
6257,21
6257,51
6258,16
6258,51
6259,32
6259,51
6260,18
6260,30
6261,2
6261,18
6262,11
6262,18
6263,18
6263,34
6264,17
6264,18
6265,3
6265,18
6266,18
6266,22
6267,5
6267,18
6268,12
6268,18
6269,13
6269,18
6270,7
6270,18
6271,14
6271,18
6272,10
6272,18
6273,6
6273,18
6274,1
6274,18
6275,18
6275,31
6276,18
6276,28
6277,26
6277,33
6278,8
6278,33
6279,33
6279,54
6280,15
6280,33
6281,33
6281,42
6282,33
6282,39
6283,21
6283,33
6284,16
6284,33
6285,24
6285,33
6286,33
6286,55
6287,32
6287,33
6288,33
6288,52
6289,29
6289,33
6290,23
6290,33
6291,33
6291,51
6292,33
6292,79
6293,33
6293,48
6294,10
6294,34
6295,10
6295,18
6296,7
6296,10
6297,10
6297,31
6298,5
6298,10
6299,10
6299,14
6300,10
6300,22
6301,6
6301,10
6302,10
6302,17
6303,2
6303,10
6304,3
6304,10
6305,10
6305,13
6306,10
6306,12
6307,10
6307,30
6308,1
6308,10
6309,10
6309,28
6310,10
6310,11
6311,11
6311,13
6312,11
6312,22
6313,2
6313,11
6314,11
6314,30
6315,5
6315,11
6316,1
6316,11
6317,11
6317,34
6318,7
6318,11
6319,11
6319,28
6320,11
6320,17
6321,11
6321,14
6322,10
6322,11
6323,6
6323,11
6324,11
6324,18
6325,11
6325,12
6326,11
6326,31
6327,3
6327,11
6328,42
6328,52
6329,33
6329,42
6330,42
6330,51
6331,42
6331,48
6332,23
6332,42
6333,21
6333,42
6334,16
6334,42
6335,15
6335,42
6336,29
6336,42
6337,42
6337,54
6338,42
6338,79
6339,39
6339,42
6340,24
6340,42
6341,32
6341,42
6342,26
6342,42
6343,42
6343,55
6344,8
6344,42
6345,7
6345,28
6346,7
6346,14
6347,7
6347,30
6348,7
6348,13
6349,7
6349,22
6350,6
6350,7
6351,7
6351,11
6352,3
6352,7
6353,2
6353,7
6354,7
6354,12
6355,7
6355,18
6356,7
6356,31
6357,5
6357,7
6358,7
6358,10
6359,7
6359,17
6360,1
6360,7
6361,7
6361,34
6362,5
6362,6
6363,6
6363,34
6364,6
6364,12
6365,2
6365,6
6366,6
6366,31
6367,6
6367,17
6368,6
6368,18
6369,3
6369,6
6370,6
6370,22
6371,6
6371,13
6372,6
6372,28
6373,6
6373,14
6374,1
6374,6
6375,6
6375,10
6376,6
6376,7
6377,6
6377,11
6378,6
6378,30
6379,22
6379,30
6380,6
6380,30
6381,1
6381,30
6382,5
6382,30
6383,28
6383,30
6384,13
6384,30
6385,17
6385,30
6386,3
6386,30
6387,30
6387,34
6388,7
6388,30
6389,14
6389,30
6390,30
6390,31
6391,12
6391,30
6392,10
6392,30
6393,18
6393,30
6394,2
6394,30
6395,11
6395,30
6396,21
6396,55
6397,51
6397,55
6398,54
6398,55
6399,52
6399,55
6400,32
6400,55
6401,42
6401,55
6402,39
6402,55
6403,26
6403,55
6404,23
6404,55
6405,15
6405,55
6406,33
6406,55
6407,48
6407,55
6408,24
6408,55
6409,8
6409,55
6410,29
6410,55
6411,16
6411,55
6412,55
6412,79
6413,79
6413,55
6414,33
6414,79
6415,8
6415,79
6416,39
6416,79
6417,29
6417,79
6418,48
6418,79
6419,26
6419,79
6420,51
6420,79
6421,42
6421,79
6422,79
6422,54
6423,24
6423,79
6424,23
6424,79
6425,15
6425,79
6426,21
6426,79
6427,52
6427,79
6428,16
6428,79
6429,32
6429,79
6430,31
6430,34
6431,13
6431,31
6432,5
6432,31
6433,12
6433,31
6434,6
6434,31
6435,3
6435,31
6436,7
6436,31
6437,22
6437,31
6438,2
6438,31
6439,28
6439,31
6440,14
6440,31
6441,30
6441,31
6442,10
6442,31
6443,18
6443,31
6444,1
6444,31
6445,11
6445,31
6446,17
6446,31
6447,24
6447,33
6448,24
6448,42
6449,24
6449,32
6450,24
6450,52
6451,8
6451,24
6452,24
6452,39
6453,15
6453,24
6454,24
6454,79
6455,24
6455,51
6456,24
6456,29
6457,24
6457,54
6458,23
6458,24
6459,21
6459,24
6460,16
6460,24
6461,24
6461,48
6462,24
6462,55
6463,24
6463,26
6464,22
6464,34
6465,13
6465,34
6466,3
6466,34
6467,7
6467,34
6468,14
6468,34
6469,17
6469,34
6470,31
6470,34
6471,6
6471,34
6472,11
6472,34
6473,18
6473,34
6474,10
6474,34
6475,12
6475,34
6476,28
6476,34
6477,30
6477,34
6478,2
6478,34
6479,1
6479,34
6480,5
6480,34
6481,48
6481,52
6482,21
6482,52
6483,39
6483,52
6484,15
6484,52
6485,24
6485,52
6486,42
6486,52
6487,29
6487,52
6488,26
6488,52
6489,33
6489,52
6490,52
6490,55
6491,52
6491,54
6492,23
6492,52
6493,8
6493,52
6494,51
6494,52
6495,16
6495,52
6496,32
6496,52
6497,52
6497,79
6498,8
6498,23
6499,23
6499,51
6500,21
6500,23
6501,23
6501,42
6502,23
6502,26
6503,23
6503,54
6504,23
6504,33
6505,23
6505,79
6506,15
6506,23
6507,23
6507,55
6508,23
6508,52
6509,23
6509,32
6510,16
6510,23
6511,23
6511,39
6512,23
6512,29
6513,23
6513,48
6514,23
6514,24
6515,21
6515,54
6516,8
6516,54
6517,54
6517,79
6518,32
6518,54
6519,16
6519,54
6520,39
6520,54
6521,33
6521,54
6522,23
6522,54
6523,42
6523,54
6524,26
6524,54
6525,15
6525,54
6526,54
6526,55
6527,52
6527,54
6528,24
6528,54
6529,29
6529,54
6530,48
6530,54
6531,51
6531,54
6532,24
6532,39
6533,39
6533,54
6534,39
6534,48
6535,16
6535,39
6536,8
6536,39
6537,15
6537,39
6538,39
6538,52
6539,39
6539,51
6540,32
6540,39
6541,29
6541,39
6542,23
6542,39
6543,26
6543,39
6544,21
6544,39
6545,39
6545,55
6546,39
6546,79
6547,33
6547,39
6548,39
6548,42
6549,21
6549,42
6550,21
6550,48
6551,21
6551,51
6552,21
6552,54
6553,15
6553,21
6554,21
6554,79
6555,21
6555,55
6556,21
6556,29
6557,16
6557,21
6558,21
6558,33
6559,21
6559,32
6560,8
6560,21
6561,21
6561,52
6562,21
6562,24
6563,21
6563,39
6564,21
6564,23
6565,21
6565,26
6566,15
6566,26
6567,8
6567,15
6568,15
6568,79
6569,15
6569,33
6570,15
6570,55
6571,15
6571,29
6572,15
6572,54
6573,15
6573,48
6574,15
6574,24
6575,15
6575,52
6576,15
6576,16
6577,15
6577,21
6578,15
6578,32
6579,15
6579,23
6580,15
6580,42
6581,15
6581,39
6582,15
6582,51
6583,48
6583,52
6584,42
6584,48
6585,48
6585,54
6586,39
6586,48
6587,26
6587,48
6588,32
6588,48
6589,33
6589,48
6590,48
6590,55
6591,8
6591,48
6592,16
6592,48
6593,21
6593,48
6594,29
6594,48
6595,24
6595,48
6596,48
6596,79
6597,15
6597,48
6598,23
6598,48
6599,48
6599,51
6600,1
6600,32
6601,1
6601,10
6602,1
6602,30
6603,1
6603,29
6604,1
6604,18
6605,1
6605,2
6606,1
6606,14
6607,1
6607,31
6608,1
6608,12
6609,1
6609,28
6610,1
6610,13
6611,1
6611,3
6612,1
6612,7
6613,1
6613,33
6614,1
6614,17
6615,1
6615,5
6616,1
6616,22
6617,2
6617,7
6618,2
6618,17
6619,2
6619,12
6620,2
6620,18
6621,1
6621,2
6622,2
6622,31
6623,2
6623,28
6624,2
6624,30
6625,2
6625,22
6626,2
6626,14
6627,2
6627,3
6628,2
6628,32
6629,2
6629,29
6630,2
6630,33
6631,2
6631,10
6632,2
6632,13
6633,2
6633,5
6634,28
6634,32
6635,13
6635,32
6636,5
6636,32
6637,3
6637,32
6638,7
6638,32
6639,2
6639,32
6640,17
6640,32
6641,14
6641,32
6642,29
6642,32
6643,30
6643,32
6644,10
6644,32
6645,22
6645,32
6646,31
6646,32
6647,1
6647,32
6648,12
6648,32
6649,18
6649,32
6650,32
6650,33
6651,14
6651,32
6652,12
6652,14
6653,1
6653,14
6654,5
6654,14
6655,14
6655,33
6656,7
6656,14
6657,14
6657,31
6658,14
6658,17
6659,2
6659,14
6660,14
6660,18
6661,13
6661,14
6662,14
6662,29
6663,14
6663,30
6664,14
6664,22
6665,10
6665,14
6666,14
6666,28
6667,3
6667,14
6668,8
6668,26
6669,8
6669,48
6670,8
6670,47
6671,8
6671,11
6672,8
6672,21
6673,6
6673,8
6674,8
6674,15
6675,8
6675,16
6676,8
6676,39
6677,8
6677,24
6678,8
6678,9
6679,8
6679,50
6680,8
6680,51
6681,8
6681,27
6682,8
6682,34
6683,8
6683,52
6684,8
6684,42
6685,16
6685,42
6686,16
6686,39
6687,16
6687,50
6688,16
6688,51
6689,6
6689,16
6690,11
6690,16
6691,16
6691,26
6692,8
6692,16
6693,16
6693,21
6694,16
6694,47
6695,15
6695,16
6696,16
6696,24
6697,16
6697,48
6698,16
6698,34
6699,16
6699,52
6700,16
6700,27
6701,9
6701,16
6702,12
6702,13
6703,12
6703,18
6704,10
6704,12
6705,12
6705,22
6706,12
6706,17
6707,1
6707,12
6708,12
6708,33
6709,12
6709,32
6710,2
6710,12
6711,5
6711,12
6712,7
6712,12
6713,12
6713,29
6714,12
6714,31
6715,12
6715,28
6716,12
6716,14
6717,12
6717,30
6718,3
6718,12
6719,26
6719,48
6720,26
6720,42
6721,3
6721,29
6722,29
6722,31
6723,29
6723,30
6724,18
6724,29
6725,17
6725,29
6726,10
6726,29
6727,28
6727,29
6728,5
6728,29
6729,2
6729,29
6730,12
6730,29
6731,29
6731,32
6732,1
6732,29
6733,7
6733,29
6734,29
6734,33
6735,22
6735,29
6736,13
6736,29
6737,14
6737,29
6738,3
6738,5
6739,3
6739,18
6740,2
6740,3
6741,1
6741,3
6742,3
6742,12
6743,3
6743,30
6744,3
6744,7
6745,3
6745,28
6746,3
6746,17
6747,3
6747,33
6748,3
6748,32
6749,3
6749,22
6750,3
6750,14
6751,3
6751,13
6752,3
6752,10
6753,3
6753,31
6754,3
6754,29
6755,22
6755,28
6756,22
6756,32
6757,10
6757,22
6758,22
6758,30
6759,2
6759,22
6760,17
6760,22
6761,14
6761,22
6762,7
6762,22
6763,22
6763,33
6764,1
6764,22
6765,12
6765,22
6766,18
6766,22
6767,5
6767,22
6768,3
6768,22
6769,22
6769,31
6770,22
6770,29
6771,13
6771,22
6772,5
6772,13
6773,5
6773,33
6774,5
6774,29
6775,5
6775,18
6776,1
6776,5
6777,5
6777,22
6778,5
6778,31
6779,5
6779,7
6780,5
6780,32
6781,2
6781,5
6782,5
6782,10
6783,5
6783,28
6784,5
6784,12
6785,3
6785,5
6786,5
6786,30
6787,5
6787,17
6788,5
6788,14
6789,2
6789,17
6790,1
6790,17
6791,7
6791,17
6792,12
6792,17
6793,17
6793,18
6794,3
6794,17
6795,17
6795,28
6796,17
6796,29
6797,13
6797,17
6798,17
6798,33
6799,17
6799,32
6800,17
6800,30
6801,17
6801,31
6802,5
6802,17
6803,14
6803,17
6804,10
6804,17
6805,17
6805,22
6806,5
6806,13
6807,13
6807,17
6808,13
6808,22
6809,10
6809,13
6810,3
6810,13
6811,1
6811,13
6812,13
6812,29
6813,13
6813,14
6814,13
6814,28
6815,13
6815,18
6816,12
6816,13
6817,13
6817,32
6818,13
6818,30
6819,2
6819,13
6820,13
6820,33
6821,7
6821,13
6822,13
6822,31
6823,28
6823,29
6824,2
6824,28
6825,10
6825,28
6826,7
6826,28
6827,13
6827,28
6828,3
6828,28
6829,12
6829,28
6830,17
6830,28
6831,14
6831,28
6832,28
6832,32
6833,1
6833,28
6834,18
6834,28
6835,28
6835,30
6836,22
6836,28
6837,28
6837,33
6838,5
6838,28
6839,28
6839,31
6840,11
6840,51
6841,21
6841,51
6842,27
6842,51
6843,8
6843,51
6844,39
6844,51
6845,26
6845,51
6846,9
6846,51
6847,50
6847,51
6848,6
6848,51
6849,48
6849,51
6850,16
6850,51
6851,15
6851,51
6852,34
6852,51
6853,51
6853,52
6854,24
6854,51
6855,42
6855,51
6856,47
6856,51
6857,14
6857,18
6858,1
6858,18
6859,5
6859,18
6860,18
6860,33
6861,7
6861,18
6862,18
6862,30
6863,2
6863,18
6864,12
6864,18
6865,18
6865,28
6866,18
6866,31
6867,18
6867,29
6868,13
6868,18
6869,18
6869,32
6870,3
6870,18
6871,17
6871,18
6872,10
6872,18
6873,18
6873,22
6874,31
6874,33
6875,32
6875,33
6876,18
6876,33
6877,2
6877,33
6878,29
6878,33
6879,17
6879,33
6880,30
6880,33
6881,1
6881,33
6882,13
6882,33
6883,3
6883,33
6884,22
6884,33
6885,10
6885,33
6886,12
6886,33
6887,14
6887,33
6888,28
6888,33
6889,5
6889,33
6890,7
6890,33
6891,10
6891,28
6892,10
6892,29
6893,10
6893,31
6894,7
6894,10
6895,10
6895,22
6896,10
6896,14
6897,3
6897,10
6898,10
6898,18
6899,10
6899,32
6900,10
6900,33
6901,1
6901,10
6902,5
6902,10
6903,10
6903,17
6904,10
6904,13
6905,2
6905,10
6906,10
6906,12
6907,10
6907,30
6908,11
6908,39
6909,11
6909,52
6910,8
6910,11
6911,11
6911,48
6912,11
6912,16
6913,11
6913,42
6914,11
6914,15
6915,9
6915,11
6916,11
6916,47
6917,11
6917,26
6918,11
6918,24
6919,11
6919,27
6920,11
6920,50
6921,11
6921,34
6922,11
6922,21
6923,6
6923,11
6924,11
6924,51
6925,39
6925,42
6926,9
6926,42
6927,8
6927,42
6928,42
6928,52
6929,16
6929,42
6930,21
6930,42
6931,24
6931,42
6932,11
6932,42
6933,15
6933,42
6934,42
6934,51
6935,42
6935,47
6936,42
6936,48
6937,6
6937,42
6938,42
6938,50
6939,34
6939,42
6940,27
6940,42
6941,26
6941,42
6942,27
6942,34
6943,15
6943,27
6944,8
6944,27
6945,26
6945,27
6946,9
6946,27
6947,27
6947,51
6948,27
6948,42
6949,27
6949,47
6950,11
6950,27
6951,16
6951,27
6952,27
6952,50
6953,6
6953,27
6954,27
6954,52
6955,27
6955,39
6956,27
6956,48
6957,24
6957,27
6958,21
6958,27
6959,7
6959,31
6960,7
6960,10
6961,7
6961,14
6962,5
6962,7
6963,1
6963,7
6964,7
6964,17
6965,3
6965,7
6966,7
6966,18
6967,7
6967,30
6968,2
6968,7
6969,7
6969,32
6970,7
6970,13
6971,7
6971,12
6972,7
6972,29
6973,7
6973,22
6974,7
6974,28
6975,7
6975,33
6976,6
6976,9
6977,6
6977,42
6978,6
6978,52
6979,6
6979,48
6980,6
6980,15
6981,6
6981,26
6982,6
6982,11
6983,6
6983,47
6984,6
6984,51
6985,6
6985,34
6986,6
6986,27
6987,6
6987,24
6988,6
6988,39
6989,6
6989,50
6990,6
6990,8
6991,6
6991,16
6992,6
6992,21
6993,30
6993,32
6994,29
6994,30
6995,1
6995,30
6996,14
6996,30
6997,7
6997,30
6998,3
6998,30
6999,10
6999,30
7000,5
7000,30
7001,18
7001,30
7002,30
7002,31
7003,2
7003,30
7004,22
7004,30
7005,12
7005,30
7006,30
7006,33
7007,28
7007,30
7008,13
7008,30
7009,17
7009,30
7010,17
7010,31
7011,30
7011,31
7012,12
7012,31
7013,31
7013,33
7014,7
7014,31
7015,18
7015,31
7016,31
7016,32
7017,5
7017,31
7018,10
7018,31
7019,1
7019,31
7020,14
7020,31
7021,3
7021,31
7022,28
7022,31
7023,13
7023,31
7024,22
7024,31
7025,29
7025,31
7026,2
7026,31
7027,21
7027,24
7028,16
7028,24
7029,24
7029,51
7030,11
7030,24
7031,15
7031,24
7032,24
7032,27
7033,9
7033,24
7034,24
7034,48
7035,6
7035,24
7036,24
7036,39
7037,24
7037,42
7038,24
7038,34
7039,24
7039,26
7040,24
7040,47
7041,24
7041,50
7042,8
7042,24
7043,24
7043,52
7044,34
7044,48
7045,21
7045,34
7046,11
7046,34
7047,27
7047,34
7048,9
7048,34
7049,26
7049,34
7050,34
7050,50
7051,24
7051,34
7052,16
7052,34
7053,34
7053,42
7054,34
7054,51
7055,34
7055,39
7056,34
7056,47
7057,8
7057,34
7058,15
7058,34
7059,6
7059,34
7060,34
7060,52
7061,26
7061,52
7062,15
7062,52
7063,39
7063,52
7064,16
7064,52
7065,24
7065,52
7066,42
7066,52
7067,50
7067,52
7068,6
7068,52
7069,48
7069,52
7070,11
7070,52
7071,34
7071,52
7072,9
7072,52
7073,47
7073,52
7074,51
7074,52
7075,21
7075,52
7076,8
7076,52
7077,27
7077,52
7078,9
7078,47
7079,47
7079,52
7080,21
7080,47
7081,47
7081,48
7082,8
7082,47
7083,24
7083,47
7084,47
7084,51
7085,11
7085,47
7086,6
7086,47
7087,47
7087,50
7088,16
7088,47
7089,26
7089,47
7090,39
7090,47
7091,34
7091,47
7092,15
7092,47
7093,27
7093,47
7094,42
7094,47
7095,16
7095,39
7096,6
7096,39
7097,39
7097,52
7098,34
7098,39
7099,39
7099,42
7100,11
7100,39
7101,39
7101,47
7102,15
7102,39
7103,24
7103,39
7104,8
7104,39
7105,39
7105,50
7106,27
7106,39
7107,9
7107,39
7108,26
7108,39
7109,39
7109,51
7110,21
7110,39
7111,39
7111,48
7112,21
7112,27
7113,6
7113,21
7114,21
7114,34
7115,21
7115,48
7116,21
7116,50
7117,11
7117,21
7118,16
7118,21
7119,21
7119,51
7120,21
7120,39
7121,21
7121,47
7122,9
7122,21
7123,21
7123,42
7124,21
7124,26
7125,21
7125,24
7126,8
7126,21
7127,15
7127,21
7128,21
7128,52
7129,6
7129,15
7130,15
7130,50
7131,8
7131,15
7132,15
7132,42
7133,15
7133,21
7134,15
7134,27
7135,15
7135,52
7136,15
7136,24
7137,15
7137,16
7138,15
7138,51
7139,15
7139,26
7140,15
7140,39
7141,15
7141,47
7142,15
7142,34
7143,9
7143,15
7144,11
7144,15
7145,15
7145,48
7146,8
7146,48
7147,34
7147,48
7148,48
7148,51
7149,9
7149,48
7150,27
7150,48
7151,42
7151,48
7152,11
7152,48
7153,16
7153,48
7154,26
7154,48
7155,6
7155,48
7156,47
7156,48
7157,21
7157,48
7158,24
7158,48
7159,39
7159,48
7160,15
7160,48
7161,48
7161,52
7162,48
7162,50
7163,9
7163,51
7164,9
7164,48
7165,9
7165,11
7166,9
7166,21
7167,9
7167,42
7168,9
7168,26
7169,9
7169,39
7170,9
7170,15
7171,9
7171,27
7172,9
7172,24
7173,6
7173,9
7174,9
7174,34
7175,9
7175,47
7176,8
7176,9
7177,9
7177,52
7178,9
7178,16
7179,9
7179,50
7180,42
7180,50
7181,6
7181,50
7182,47
7182,50
7183,21
7183,50
7184,34
7184,50
7185,16
7185,50
7186,26
7186,50
7187,48
7187,50
7188,8
7188,50
7189,39
7189,50
7190,50
7190,51
7191,24
7191,50
7192,50
7192,52
7193,11
7193,50
7194,9
7194,50
7195,15
7195,50
7196,27
7196,50
7197,1
7197,31
7198,1
7198,12
7199,1
7199,17
7200,1
7200,6
7201,1
7201,8
7202,1
7202,2
7203,1
7203,13
7204,1
7204,10
7205,1
7205,7
7206,1
7206,9
7207,1
7207,5
7208,1
7208,3
7209,1
7209,14
7210,1
7210,28
7211,1
7211,30
7212,1
7212,18
7213,1
7213,29
7214,2
7214,10
7215,1
7215,2
7216,2
7216,6
7217,2
7217,28
7218,2
7218,8
7219,2
7219,9
7220,2
7220,5
7221,2
7221,3
7222,2
7222,17
7223,2
7223,14
7224,2
7224,7
7225,2
7225,30
7226,2
7226,18
7227,2
7227,13
7228,2
7228,12
7229,2
7229,29
7230,2
7230,31
7231,32
7231,42
7232,32
7232,50
7233,15
7233,32
7234,32
7234,33
7235,32
7235,46
7236,32
7236,47
7237,32
7237,44
7238,27
7238,32
7239,32
7239,34
7240,24
7240,32
7241,32
7241,49
7242,16
7242,32
7243,26
7243,32
7244,11
7244,32
7245,22
7245,32
7246,32
7246,48
7247,19
7247,32
7248,14
7248,31
7249,14
7249,28
7250,8
7250,14
7251,2
7251,14
7252,14
7252,30
7253,5
7253,14
7254,7
7254,14
7255,6
7255,14
7256,12
7256,14
7257,14
7257,18
7258,10
7258,14
7259,3
7259,14
7260,1
7260,14
7261,14
7261,29
7262,14
7262,17
7263,13
7263,14
7264,9
7264,14
7265,3
7265,8
7266,8
7266,9
7267,8
7267,18
7268,5
7268,8
7269,1
7269,8
7270,7
7270,8
7271,8
7271,10
7272,8
7272,13
7273,8
7273,30
7274,8
7274,12
7275,6
7275,8
7276,8
7276,14
7277,8
7277,17
7278,8
7278,29
7279,8
7279,31
7280,2
7280,8
7281,8
7281,28
7282,11
7282,16
7283,16
7283,47
7284,16
7284,46
7285,16
7285,27
7286,16
7286,33
7287,16
7287,49
7288,16
7288,34
7289,16
7289,26
7290,16
7290,32
7291,16
7291,24
7292,15
7292,16
7293,16
7293,42
7294,16
7294,22
7295,16
7295,50
7296,16
7296,44
7297,16
7297,19
7298,16
7298,48
7299,12
7299,18
7300,12
7300,31
7301,12
7301,28
7302,6
7302,12
7303,12
7303,17
7304,12
7304,30
7305,2
7305,12
7306,12
7306,29
7307,1
7307,12
7308,9
7308,12
7309,3
7309,12
7310,8
7310,12
7311,12
7311,14
7312,12
7312,13
7313,10
7313,12
7314,7
7314,12
7315,5
7315,12
7316,17
7316,29
7317,9
7317,29
7318,10
7318,29
7319,13
7319,29
7320,3
7320,29
7321,1
7321,29
7322,7
7322,29
7323,6
7323,29
7324,12
7324,29
7325,29
7325,30
7326,5
7326,29
7327,18
7327,29
7328,2
7328,29
7329,8
7329,29
7330,28
7330,29
7331,14
7331,29
7332,29
7332,31
7333,3
7333,18
7334,3
7334,6
7335,3
7335,30
7336,3
7336,28
7337,3
7337,9
7338,3
7338,10
7339,3
7339,31
7340,1
7340,3
7341,2
7341,3
7342,3
7342,8
7343,3
7343,7
7344,3
7344,5
7345,3
7345,13
7346,3
7346,17
7347,3
7347,12
7348,3
7348,14
7349,3
7349,29
7350,11
7350,22
7351,22
7351,27
7352,22
7352,26
7353,16
7353,22
7354,22
7354,47
7355,15
7355,22
7356,22
7356,50
7357,22
7357,44
7358,22
7358,49
7359,22
7359,33
7360,22
7360,32
7361,22
7361,34
7362,19
7362,22
7363,22
7363,24
7364,22
7364,42
7365,22
7365,46
7366,22
7366,48
7367,5
7367,7
7368,5
7368,9
7369,5
7369,29
7370,5
7370,30
7371,5
7371,6
7372,5
7372,17
7373,3
7373,5
7374,5
7374,13
7375,5
7375,18
7376,1
7376,5
7377,5
7377,14
7378,5
7378,8
7379,5
7379,28
7380,2
7380,5
7381,5
7381,12
7382,5
7382,31
7383,5
7383,10
7384,17
7384,29
7385,9
7385,17
7386,6
7386,17
7387,17
7387,31
7388,17
7388,28
7389,14
7389,17
7390,8
7390,17
7391,7
7391,17
7392,17
7392,30
7393,1
7393,17
7394,12
7394,17
7395,5
7395,17
7396,17
7396,18
7397,10
7397,17
7398,13
7398,17
7399,3
7399,17
7400,2
7400,17
7401,9
7401,13
7402,13
7402,17
7403,3
7403,13
7404,8
7404,13
7405,13
7405,14
7406,13
7406,29
7407,13
7407,31
7408,5
7408,13
7409,1
7409,13
7410,10
7410,13
7411,13
7411,28
7412,12
7412,13
7413,13
7413,30
7414,2
7414,13
7415,6
7415,13
7416,13
7416,18
7417,7
7417,13
7418,9
7418,28
7419,2
7419,28
7420,8
7420,28
7421,13
7421,28
7422,12
7422,28
7423,18
7423,28
7424,28
7424,30
7425,1
7425,28
7426,3
7426,28
7427,7
7427,28
7428,17
7428,28
7429,28
7429,29
7430,5
7430,28
7431,28
7431,31
7432,10
7432,28
7433,6
7433,28
7434,14
7434,28
7435,18
7435,28
7436,18
7436,31
7437,17
7437,18
7438,8
7438,18
7439,2
7439,18
7440,13
7440,18
7441,18
7441,30
7442,9
7442,18
7443,3
7443,18
7444,7
7444,18
7445,12
7445,18
7446,18
7446,29
7447,14
7447,18
7448,6
7448,18
7449,10
7449,18
7450,1
7450,18
7451,5
7451,18
7452,11
7452,33
7453,22
7453,33
7454,15
7454,33
7455,33
7455,46
7456,33
7456,48
7457,32
7457,33
7458,33
7458,50
7459,33
7459,49
7460,33
7460,47
7461,16
7461,33
7462,19
7462,33
7463,33
7463,34
7464,27
7464,33
7465,24
7465,33
7466,33
7466,42
7467,33
7467,44
7468,26
7468,33
7469,5
7469,10
7470,7
7470,10
7471,10
7471,14
7472,10
7472,18
